index,cos_value
4497,-0.95307410
4498,-0.95284164
4499,-0.95260859
4500,-0.95237499
4501,-0.95214087
4502,-0.95190614
4503,-0.95167083
4504,-0.95143503
4505,-0.95119864
4506,-0.95096165
4507,-0.95072412
4508,-0.95048606
4509,-0.95024741
4510,-0.95000821
4511,-0.94976848
4512,-0.94952816
4513,-0.94928730
4514,-0.94904590
4515,-0.94880390
4516,-0.94856131
4517,-0.94831824
4518,-0.94807458
4519,-0.94783038
4520,-0.94758558
4521,-0.94734025
4522,-0.94709432
4523,-0.94684792
4524,-0.94660091
4525,-0.94635332
4526,-0.94610518
4527,-0.94585651
4528,-0.94560730
4529,-0.94535750
4530,-0.94510716
4531,-0.94485629
4532,-0.94460481
4533,-0.94435281
4534,-0.94410020
4535,-0.94384712
4536,-0.94359344
4537,-0.94333917
4538,-0.94308442
4539,-0.94282907
4540,-0.94257319
4541,-0.94231671
4542,-0.94205970
4543,-0.94180214
4544,-0.94154406
4545,-0.94128537
4546,-0.94102615
4547,-0.94076633
4548,-0.94050604
4549,-0.94024515
4550,-0.93998379
4551,-0.93972182
4552,-0.93945926
4553,-0.93919617
4554,-0.93893254
4555,-0.93866831
4556,-0.93840355
4557,-0.93813825
4558,-0.93787241
4559,-0.93760598
4560,-0.93733907
4561,-0.93707156
4562,-0.93680346
4563,-0.93653488
4564,-0.93626571
4565,-0.93599600
4566,-0.93572569
4567,-0.93545491
4568,-0.93518353
4569,-0.93491161
4570,-0.93463916
4571,-0.93436617
4572,-0.93409258
4573,-0.93381846
4574,-0.93354380
4575,-0.93326861
4576,-0.93299282
4577,-0.93271649
4578,-0.93243963
4579,-0.93216223
4580,-0.93188429
4581,-0.93160576
4582,-0.93132675
4583,-0.93104714
4584,-0.93076700
4585,-0.93048626
4586,-0.93020505
4587,-0.92992324
4588,-0.92964089
4589,-0.92935801
4590,-0.92907459
4591,-0.92879063
4592,-0.92850608
4593,-0.92822105
4594,-0.92793542
4595,-0.92764926
4596,-0.92736256
4597,-0.92707527
4598,-0.92678750
4599,-0.92649913
4600,-0.92621022
4601,-0.92592078
4602,-0.92563081
4603,-0.92534029
4604,-0.92504925
4605,-0.92475760
4606,-0.92446548
4607,-0.92417276
4608,-0.92387950
4609,-0.92358571
4610,-0.92329139
4611,-0.92299652
4612,-0.92270112
4613,-0.92240518
4614,-0.92210865
4615,-0.92181164
4616,-0.92151403
4617,-0.92121589
4618,-0.92091721
4619,-0.92061800
4620,-0.92031825
4621,-0.92001796
4622,-0.91971713
4623,-0.91941577
4624,-0.91911381
4625,-0.91881138
4626,-0.91850835
4627,-0.91820484
4628,-0.91790074
4629,-0.91759616
4630,-0.91729099
4631,-0.91698527
4632,-0.91667902
4633,-0.91637224
4634,-0.91606492
4635,-0.91575706
4636,-0.91544867
4637,-0.91513973
4638,-0.91483027
4639,-0.91452026
4640,-0.91420972
4641,-0.91389865
4642,-0.91358703
4643,-0.91327482
4644,-0.91296214
4645,-0.91264892
4646,-0.91233516
4647,-0.91202086
4648,-0.91170597
4649,-0.91139060
4650,-0.91107470
4651,-0.91075826
4652,-0.91044122
4653,-0.91012371
4654,-0.90980566
4655,-0.90948707
4656,-0.90916795
4657,-0.90884829
4658,-0.90852809
4659,-0.90820742
4660,-0.90788615
4661,-0.90756434
4662,-0.90724200
4663,-0.90691918
4664,-0.90659577
4665,-0.90627182
4666,-0.90594733
4667,-0.90562236
4668,-0.90529680
4669,-0.90497071
4670,-0.90464413
4671,-0.90431702
4672,-0.90398932
4673,-0.90366113
4674,-0.90333241
4675,-0.90300316
4676,-0.90267336
4677,-0.90234303
4678,-0.90201217
4679,-0.90168077
4680,-0.90134889
4681,-0.90101641
4682,-0.90068346
4683,-0.90034997
4684,-0.90001589
4685,-0.89968133
4686,-0.89934629
4687,-0.89901066
4688,-0.89867449
4689,-0.89833778
4690,-0.89800060
4691,-0.89766288
4692,-0.89732462
4693,-0.89698583
4694,-0.89664650
4695,-0.89630663
4696,-0.89596629
4697,-0.89562535
4698,-0.89528394
4699,-0.89494199
4700,-0.89459950
4701,-0.89425647
4702,-0.89391297
4703,-0.89356887
4704,-0.89322430
4705,-0.89287919
4706,-0.89253354
4707,-0.89218742
4708,-0.89184070
4709,-0.89149350
4710,-0.89114577
4711,-0.89079750
4712,-0.89044875
4713,-0.89009941
4714,-0.88974959
4715,-0.88939923
4716,-0.88904834
4717,-0.88869697
4718,-0.88834500
4719,-0.88799256
4720,-0.88763964
4721,-0.88728613
4722,-0.88693213
4723,-0.88657755
4724,-0.88622254
4725,-0.88586694
4726,-0.88551086
4727,-0.88515425
4728,-0.88479710
4729,-0.88443941
4730,-0.88408124
4731,-0.88372254
4732,-0.88336331
4733,-0.88300359
4734,-0.88264334
4735,-0.88228256
4736,-0.88192123
4737,-0.88155943
4738,-0.88119709
4739,-0.88083422
4740,-0.88047087
4741,-0.88010699
4742,-0.87974256
4743,-0.87937766
4744,-0.87901217
4745,-0.87864625
4746,-0.87827975
4747,-0.87791276
4748,-0.87754524
4749,-0.87717724
4750,-0.87680870
4751,-0.87643963
4752,-0.87607008
4753,-0.87569994
4754,-0.87532938
4755,-0.87495822
4756,-0.87458658
4757,-0.87421447
4758,-0.87384182
4759,-0.87346864
4760,-0.87309492
4761,-0.87272072
4762,-0.87234598
4763,-0.87197077
4764,-0.87159503
4765,-0.87121880
4766,-0.87084198
4767,-0.87046474
4768,-0.87008691
4769,-0.86970872
4770,-0.86932993
4771,-0.86895061
4772,-0.86857074
4773,-0.86819041
4774,-0.86780953
4775,-0.86742818
4776,-0.86704630
4777,-0.86666393
4778,-0.86628103
4779,-0.86589760
4780,-0.86551368
4781,-0.86512923
4782,-0.86474431
4783,-0.86435884
4784,-0.86397290
4785,-0.86358643
4786,-0.86319947
4787,-0.86281198
4788,-0.86242402
4789,-0.86203551
4790,-0.86164647
4791,-0.86125702
4792,-0.86086696
4793,-0.86047643
4794,-0.86008543
4795,-0.85969388
4796,-0.85930187
4797,-0.85890931
4798,-0.85851628
4799,-0.85812271
4800,-0.85772866
4801,-0.85733408
4802,-0.85693902
4803,-0.85654342
4804,-0.85614735
4805,-0.85575074
4806,-0.85535371
4807,-0.85495609
4808,-0.85455799
4809,-0.85415941
4810,-0.85376030
4811,-0.85336071
4812,-0.85296065
4813,-0.85256004
4814,-0.85215890
4815,-0.85175729
4816,-0.85135520
4817,-0.85095257
4818,-0.85054946
4819,-0.85014588
4820,-0.84974176
4821,-0.84933716
4822,-0.84893203
4823,-0.84852648
4824,-0.84812033
4825,-0.84771377
4826,-0.84730661
4827,-0.84689903
4828,-0.84649092
4829,-0.84608233
4830,-0.84567326
4831,-0.84526366
4832,-0.84485358
4833,-0.84444296
4834,-0.84403187
4835,-0.84362030
4836,-0.84320825
4837,-0.84279567
4838,-0.84238261
4839,-0.84196901
4840,-0.84155494
4841,-0.84114039
4842,-0.84072536
4843,-0.84030980
4844,-0.83989376
4845,-0.83947724
4846,-0.83906019
4847,-0.83864272
4848,-0.83822465
4849,-0.83780617
4850,-0.83738714
4851,-0.83696771
4852,-0.83654767
4853,-0.83612722
4854,-0.83570623
4855,-0.83528477
4856,-0.83486283
4857,-0.83444041
4858,-0.83401746
4859,-0.83359402
4860,-0.83317012
4861,-0.83274573
4862,-0.83232081
4863,-0.83189541
4864,-0.83146954
4865,-0.83104318
4866,-0.83061635
4867,-0.83018899
4868,-0.82976121
4869,-0.82933289
4870,-0.82890403
4871,-0.82847476
4872,-0.82804501
4873,-0.82761472
4874,-0.82718396
4875,-0.82675272
4876,-0.82632101
4877,-0.82588881
4878,-0.82545620
4879,-0.82502306
4880,-0.82458937
4881,-0.82415521
4882,-0.82372057
4883,-0.82328546
4884,-0.82284987
4885,-0.82241374
4886,-0.82197720
4887,-0.82154012
4888,-0.82110256
4889,-0.82066453
4890,-0.82022601
4891,-0.81978703
4892,-0.81934756
4893,-0.81890762
4894,-0.81846720
4895,-0.81802624
4896,-0.81758487
4897,-0.81714296
4898,-0.81670064
4899,-0.81625777
4900,-0.81581444
4901,-0.81537068
4902,-0.81492639
4903,-0.81448162
4904,-0.81403637
4905,-0.81359065
4906,-0.81314445
4907,-0.81269777
4908,-0.81225061
4909,-0.81180298
4910,-0.81135488
4911,-0.81090629
4912,-0.81045723
4913,-0.81000769
4914,-0.80955768
4915,-0.80910718
4916,-0.80865622
4917,-0.80820477
4918,-0.80775285
4919,-0.80730045
4920,-0.80684757
4921,-0.80639422
4922,-0.80594039
4923,-0.80548608
4924,-0.80503136
4925,-0.80457610
4926,-0.80412036
4927,-0.80366421
4928,-0.80320752
4929,-0.80275041
4930,-0.80229282
4931,-0.80183470
4932,-0.80137616
4933,-0.80091715
4934,-0.80045766
4935,-0.79999769
4936,-0.79953724
4937,-0.79907638
4938,-0.79861498
4939,-0.79815316
4940,-0.79769081
4941,-0.79722804
4942,-0.79676479
4943,-0.79630107
4944,-0.79583687
4945,-0.79537225
4946,-0.79490709
4947,-0.79444152
4948,-0.79397547
4949,-0.79350895
4950,-0.79304194
4951,-0.79257447
4952,-0.79210657
4953,-0.79163814
4954,-0.79116929
4955,-0.79069996
4956,-0.79023021
4957,-0.78975993
4958,-0.78928924
4959,-0.78881806
4960,-0.78834641
4961,-0.78787428
4962,-0.78740174
4963,-0.78692865
4964,-0.78645515
4965,-0.78598124
4966,-0.78550678
4967,-0.78503191
4968,-0.78455657
4969,-0.78408074
4970,-0.78360444
4971,-0.78312773
4972,-0.78265053
4973,-0.78217292
4974,-0.78169477
4975,-0.78121620
4976,-0.78073716
4977,-0.78025770
4978,-0.77977771
4979,-0.77929729
4980,-0.77881646
4981,-0.77833509
4982,-0.77785331
4983,-0.77737111
4984,-0.77688837
4985,-0.77640522
4986,-0.77592164
4987,-0.77543753
4988,-0.77495319
4989,-0.77446818
4990,-0.77398276
4991,-0.77349687
4992,-0.77301055
4993,-0.77252370
4994,-0.77203649
4995,-0.77154875
4996,-0.77106059
4997,-0.77057195
4998,-0.77008289
4999,-0.76959336
5000,-0.76910341
5001,-0.76861298
5002,-0.76812208
5003,-0.76763076
5004,-0.76713896
5005,-0.76664674
5006,-0.76615405
5007,-0.76566088
5008,-0.76516730
5009,-0.76467329
5010,-0.76417881
5011,-0.76368386
5012,-0.76318848
5013,-0.76269263
5014,-0.76219636
5015,-0.76169962
5016,-0.76120239
5017,-0.76070482
5018,-0.76020670
5019,-0.75970817
5020,-0.75920922
5021,-0.75870979
5022,-0.75820994
5023,-0.75770962
5024,-0.75720888
5025,-0.75670767
5026,-0.75620604
5027,-0.75570393
5028,-0.75520140
5029,-0.75469840
5030,-0.75419497
5031,-0.75369114
5032,-0.75318682
5033,-0.75268203
5034,-0.75217688
5035,-0.75167120
5036,-0.75116515
5037,-0.75065863
5038,-0.75015163
5039,-0.74964422
5040,-0.74913639
5041,-0.74862808
5042,-0.74811935
5043,-0.74761021
5044,-0.74710059
5045,-0.74659055
5046,-0.74608004
5047,-0.74556917
5048,-0.74505776
5049,-0.74454600
5050,-0.74403375
5051,-0.74352103
5052,-0.74300796
5053,-0.74249440
5054,-0.74198037
5055,-0.74146599
5056,-0.74095112
5057,-0.74043578
5058,-0.73992008
5059,-0.73940390
5060,-0.73888731
5061,-0.73837024
5062,-0.73785281
5063,-0.73733491
5064,-0.73681653
5065,-0.73629779
5066,-0.73577857
5067,-0.73525894
5068,-0.73473883
5069,-0.73421836
5070,-0.73369741
5071,-0.73317605
5072,-0.73265421
5073,-0.73213202
5074,-0.73160934
5075,-0.73108625
5076,-0.73056275
5077,-0.73003876
5078,-0.72951436
5079,-0.72898960
5080,-0.72846431
5081,-0.72793865
5082,-0.72741258
5083,-0.72688603
5084,-0.72635907
5085,-0.72583169
5086,-0.72530389
5087,-0.72477567
5088,-0.72424704
5089,-0.72371793
5090,-0.72318840
5091,-0.72265846
5092,-0.72212809
5093,-0.72159731
5094,-0.72106612
5095,-0.72053450
5096,-0.72000241
5097,-0.71946996
5098,-0.71893722
5099,-0.71840388
5100,-0.71787012
5101,-0.71733594
5102,-0.71680135
5103,-0.71626633
5104,-0.71573091
5105,-0.71519506
5106,-0.71465874
5107,-0.71412206
5108,-0.71358496
5109,-0.71304739
5110,-0.71250945
5111,-0.71197104
5112,-0.71143228
5113,-0.71089303
5114,-0.71035343
5115,-0.70981336
5116,-0.70927286
5117,-0.70873201
5118,-0.70819068
5119,-0.70764899
5120,-0.70710683
5121,-0.70656431
5122,-0.70602131
5123,-0.70547795
5124,-0.70493412
5125,-0.70438993
5126,-0.70384526
5127,-0.70330024
5128,-0.70275480
5129,-0.70220894
5130,-0.70166266
5131,-0.70111591
5132,-0.70056885
5133,-0.70002133
5134,-0.69947338
5135,-0.69892502
5136,-0.69837630
5137,-0.69782710
5138,-0.69727755
5139,-0.69672757
5140,-0.69617712
5141,-0.69562632
5142,-0.69507515
5143,-0.69452351
5144,-0.69397146
5145,-0.69341904
5146,-0.69286621
5147,-0.69231296
5148,-0.69175929
5149,-0.69120520
5150,-0.69065070
5151,-0.69009584
5152,-0.68954057
5153,-0.68898487
5154,-0.68842876
5155,-0.68787223
5156,-0.68731534
5157,-0.68675804
5158,-0.68620032
5159,-0.68564218
5160,-0.68508363
5161,-0.68452471
5162,-0.68396538
5163,-0.68340564
5164,-0.68284553
5165,-0.68228501
5166,-0.68172407
5167,-0.68116271
5168,-0.68060100
5169,-0.68003881
5170,-0.67947632
5171,-0.67891335
5172,-0.67835003
5173,-0.67778629
5174,-0.67722213
5175,-0.67665762
5176,-0.67609268
5177,-0.67552733
5178,-0.67496163
5179,-0.67439550
5180,-0.67382896
5181,-0.67326206
5182,-0.67269474
5183,-0.67212701
5184,-0.67155892
5185,-0.67099041
5186,-0.67042148
5187,-0.66985220
5188,-0.66928256
5189,-0.66871244
5190,-0.66814196
5191,-0.66757113
5192,-0.66699988
5193,-0.66642821
5194,-0.66585618
5195,-0.66528374
5196,-0.66471088
5197,-0.66413772
5198,-0.66356409
5199,-0.66299009
5200,-0.66241568
5201,-0.66184092
5202,-0.66126573
5203,-0.66069019
5204,-0.66011423
5205,-0.65953791
5206,-0.65896118
5207,-0.65838426
5208,-0.65780675
5209,-0.65722889
5210,-0.65665060
5211,-0.65607196
5212,-0.65549296
5213,-0.65491349
5214,-0.65433371
5215,-0.65375352
5216,-0.65317291
5217,-0.65259176
5218,-0.65201062
5219,-0.65142870
5220,-0.65084678
5221,-0.65026408
5222,-0.64968139
5223,-0.64909792
5224,-0.64851445
5225,-0.64793026
5226,-0.64734602
5227,-0.64676106
5228,-0.64617604
5229,-0.64559036
5230,-0.64500457
5231,-0.64441812
5232,-0.64383161
5233,-0.64324433
5234,-0.64265710
5235,-0.64206910
5236,-0.64148104
5237,-0.64089227
5238,-0.64030349
5239,-0.63971400
5240,-0.63912445
5241,-0.63853419
5242,-0.63794392
5243,-0.63735294
5244,-0.63676190
5245,-0.63617015
5246,-0.63557833
5247,-0.63498580
5248,-0.63439333
5249,-0.63380003
5250,-0.63320678
5251,-0.63261276
5252,-0.63201874
5253,-0.63142401
5254,-0.63082922
5255,-0.63023376
5256,-0.62963825
5257,-0.62904203
5258,-0.62844574
5259,-0.62784880
5260,-0.62725180
5261,-0.62665409
5262,-0.62605637
5263,-0.62545830
5264,-0.62485951
5265,-0.62426066
5266,-0.62366110
5267,-0.62306154
5268,-0.62246126
5269,-0.62186098
5270,-0.62125999
5271,-0.62065893
5272,-0.62005717
5273,-0.61945546
5274,-0.61885297
5275,-0.61825049
5276,-0.61764729
5277,-0.61704409
5278,-0.61644012
5279,-0.61583620
5280,-0.61523157
5281,-0.61462688
5282,-0.61402154
5283,-0.61341614
5284,-0.61281002
5285,-0.61220396
5286,-0.61159712
5287,-0.61099029
5288,-0.61038274
5289,-0.60977525
5290,-0.60916698
5291,-0.60855871
5292,-0.60794973
5293,-0.60734075
5294,-0.60673106
5295,-0.60612142
5296,-0.60551101
5297,-0.60490060
5298,-0.60428947
5299,-0.60367835
5300,-0.60306650
5301,-0.60245472
5302,-0.60184216
5303,-0.60122967
5304,-0.60061640
5305,-0.60000318
5306,-0.59938920
5307,-0.59877527
5308,-0.59816062
5309,-0.59754598
5310,-0.59693062
5311,-0.59631526
5312,-0.59569919
5313,-0.59508318
5314,-0.59446639
5315,-0.59384966
5316,-0.59323221
5317,-0.59261477
5318,-0.59199661
5319,-0.59137845
5320,-0.59075958
5321,-0.59014076
5322,-0.58952123
5323,-0.58890170
5324,-0.58828145
5325,-0.58766121
5326,-0.58704031
5327,-0.58641940
5328,-0.58579773
5329,-0.58517617
5330,-0.58455384
5331,-0.58393157
5332,-0.58330852
5333,-0.58268559
5334,-0.58206189
5335,-0.58143818
5336,-0.58081383
5337,-0.58018947
5338,-0.57956445
5339,-0.57893938
5340,-0.57831365
5341,-0.57768798
5342,-0.57706153
5343,-0.57643515
5344,-0.57580805
5345,-0.57518101
5346,-0.57455319
5347,-0.57392550
5348,-0.57329702
5349,-0.57266861
5350,-0.57203948
5351,-0.57141042
5352,-0.57078058
5353,-0.57015085
5354,-0.56952035
5355,-0.56888992
5356,-0.56825876
5357,-0.56762767
5358,-0.56699586
5359,-0.56636411
5360,-0.56573164
5361,-0.56509924
5362,-0.56446606
5363,-0.56383300
5364,-0.56319916
5365,-0.56256539
5366,-0.56193095
5367,-0.56129652
5368,-0.56066138
5369,-0.56002629
5370,-0.55939054
5371,-0.55875480
5372,-0.55811870
5373,-0.55748194
5374,-0.55684525
5375,-0.55620778
5376,-0.55557042
5377,-0.55493236
5378,-0.55429429
5379,-0.55365556
5380,-0.55301690
5381,-0.55237746
5382,-0.55173814
5383,-0.55109811
5384,-0.55045813
5385,-0.54981744
5386,-0.54917681
5387,-0.54853547
5388,-0.54789424
5389,-0.54725224
5390,-0.54661036
5391,-0.54596770
5392,-0.54532516
5393,-0.54468191
5394,-0.54403871
5395,-0.54339474
5396,-0.54275095
5397,-0.54210639
5398,-0.54146194
5399,-0.54081672
5400,-0.54017162
5401,-0.53952581
5402,-0.53888005
5403,-0.53823358
5404,-0.53758723
5405,-0.53694010
5406,-0.53629309
5407,-0.53564537
5408,-0.53499776
5409,-0.53434938
5410,-0.53370112
5411,-0.53305215
5412,-0.53240323
5413,-0.53175366
5414,-0.53110415
5415,-0.53045386
5416,-0.52980375
5417,-0.52915287
5418,-0.52850211
5419,-0.52785063
5420,-0.52719927
5421,-0.52654713
5422,-0.52589512
5423,-0.52524239
5424,-0.52458978
5425,-0.52393645
5426,-0.52328318
5427,-0.52262926
5428,-0.52197540
5429,-0.52132082
5430,-0.52066636
5431,-0.52001119
5432,-0.51935607
5433,-0.51870030
5434,-0.51804459
5435,-0.51738816
5436,-0.51673186
5437,-0.51607490
5438,-0.51541793
5439,-0.51476032
5440,-0.51410282
5441,-0.51344460
5442,-0.51278645
5443,-0.51212764
5444,-0.51146895
5445,-0.51080948
5446,-0.51015013
5447,-0.50949013
5448,-0.50883019
5449,-0.50816959
5450,-0.50750905
5451,-0.50684780
5452,-0.50618672
5453,-0.50552487
5454,-0.50486314
5455,-0.50420076
5456,-0.50353843
5457,-0.50287539
5458,-0.50221252
5459,-0.50154889
5460,-0.50088543
5461,-0.50022125
5462,-0.49955714
5463,-0.49889237
5464,-0.49822769
5465,-0.49756232
5466,-0.49689707
5467,-0.49623111
5468,-0.49556530
5469,-0.49489874
5470,-0.49423233
5471,-0.49356520
5472,-0.49289820
5473,-0.49223050
5474,-0.49156293
5475,-0.49089465
5476,-0.49022651
5477,-0.48955762
5478,-0.48888889
5479,-0.48821947
5480,-0.48755017
5481,-0.48688057
5482,-0.48621029
5483,-0.48554012
5484,-0.48486924
5485,-0.48419851
5486,-0.48352706
5487,-0.48285577
5488,-0.48218375
5489,-0.48151189
5490,-0.48083931
5491,-0.48016688
5492,-0.47949374
5493,-0.47882074
5494,-0.47814703
5495,-0.47747347
5496,-0.47679919
5497,-0.47612506
5498,-0.47545025
5499,-0.47477555
5500,-0.47410017
5501,-0.47342494
5502,-0.47274899
5503,-0.47207320
5504,-0.47139668
5505,-0.47072035
5506,-0.47004327
5507,-0.46936637
5508,-0.46868876
5509,-0.46801132
5510,-0.46733314
5511,-0.46665514
5512,-0.46597645
5513,-0.46529788
5514,-0.46461862
5515,-0.46393952
5516,-0.46325973
5517,-0.46258005
5518,-0.46189973
5519,-0.46121952
5520,-0.46053863
5521,-0.45985791
5522,-0.45917648
5523,-0.45849520
5524,-0.45781323
5525,-0.45713142
5526,-0.45644888
5527,-0.45576653
5528,-0.45508349
5529,-0.45440060
5530,-0.45371702
5531,-0.45303360
5532,-0.45234948
5533,-0.45166552
5534,-0.45098087
5535,-0.45029640
5536,-0.44961122
5537,-0.44892621
5538,-0.44824049
5539,-0.44755495
5540,-0.44686872
5541,-0.44618267
5542,-0.44549590
5543,-0.44480932
5544,-0.44412202
5545,-0.44343489
5546,-0.44274709
5547,-0.44205946
5548,-0.44137114
5549,-0.44068298
5550,-0.43999413
5551,-0.43930545
5552,-0.43861610
5553,-0.43792692
5554,-0.43723702
5555,-0.43654734
5556,-0.43585694
5557,-0.43516672
5558,-0.43447581
5559,-0.43378508
5560,-0.43309367
5561,-0.43240243
5562,-0.43171051
5563,-0.43101874
5564,-0.43032631
5565,-0.42963406
5566,-0.42894113
5567,-0.42824838
5568,-0.42755494
5569,-0.42686167
5570,-0.42616773
5571,-0.42547396
5572,-0.42477950
5573,-0.42408523
5574,-0.42339030
5575,-0.42269552
5576,-0.42200008
5577,-0.42130482
5578,-0.42060888
5579,-0.41991311
5580,-0.41921669
5581,-0.41852045
5582,-0.41782352
5583,-0.41712677
5584,-0.41642937
5585,-0.41573212
5586,-0.41503420
5587,-0.41433650
5588,-0.41363809
5589,-0.41293991
5590,-0.41224101
5591,-0.41154233
5592,-0.41084337
5593,-0.41014376
5594,-0.40944436
5595,-0.40874428
5596,-0.40804437
5597,-0.40734380
5598,-0.40664342
5599,-0.40594238
5600,-0.40524152
5601,-0.40453997
5602,-0.40383866
5603,-0.40313664
5604,-0.40243486
5605,-0.40173236
5606,-0.40103009
5607,-0.40032715
5608,-0.39962438
5609,-0.39892095
5610,-0.39821774
5611,-0.39751384
5612,-0.39681017
5613,-0.39610580
5614,-0.39540166
5615,-0.39469683
5616,-0.39399222
5617,-0.39328691
5618,-0.39258185
5619,-0.39187610
5620,-0.39117053
5621,-0.39046434
5622,-0.38975832
5623,-0.38905165
5624,-0.38834521
5625,-0.38763806
5626,-0.38693115
5627,-0.38622358
5628,-0.38551620
5629,-0.38480815
5630,-0.38410035
5631,-0.38339186
5632,-0.38268358
5633,-0.38197464
5634,-0.38126591
5635,-0.38055652
5636,-0.37984735
5637,-0.37913749
5638,-0.37842789
5639,-0.37771758
5640,-0.37700754
5641,-0.37629679
5642,-0.37558630
5643,-0.37487513
5644,-0.37416416
5645,-0.37345257
5646,-0.37274116
5647,-0.37202913
5648,-0.37131730
5649,-0.37060481
5650,-0.36989254
5651,-0.36917964
5652,-0.36846691
5653,-0.36775357
5654,-0.36704043
5655,-0.36632666
5656,-0.36561307
5657,-0.36489886
5658,-0.36418489
5659,-0.36347023
5660,-0.36275581
5661,-0.36204073
5662,-0.36132589
5663,-0.36061037
5664,-0.35989511
5665,-0.35917917
5666,-0.35846350
5667,-0.35774714
5668,-0.35703102
5669,-0.35631424
5670,-0.35559773
5671,-0.35488054
5672,-0.35416359
5673,-0.35344598
5674,-0.35272861
5675,-0.35201058
5676,-0.35129282
5677,-0.35057437
5678,-0.34985617
5679,-0.34913734
5680,-0.34841871
5681,-0.34769946
5682,-0.34698045
5683,-0.34626079
5684,-0.34554136
5685,-0.34482127
5686,-0.34410146
5687,-0.34338099
5688,-0.34266075
5689,-0.34193987
5690,-0.34121922
5691,-0.34049794
5692,-0.33977690
5693,-0.33905521
5694,-0.33833379
5695,-0.33761171
5696,-0.33688986
5697,-0.33616740
5698,-0.33544517
5699,-0.33472228
5700,-0.33399966
5701,-0.33327684
5702,-0.33255336
5703,-0.33183014
5704,-0.33110631
5705,-0.33038270
5706,-0.32965845
5707,-0.32893446
5708,-0.32820982
5709,-0.32748544
5710,-0.32676044
5711,-0.32603568
5712,-0.32531026
5713,-0.32458511
5714,-0.32385933
5715,-0.32313383
5716,-0.32240763
5717,-0.32168174
5718,-0.32095519
5719,-0.32022890
5720,-0.31950200
5721,-0.31877533
5722,-0.31804803
5723,-0.31732100
5724,-0.31659332
5725,-0.31586593
5726,-0.31513786
5727,-0.31441009
5728,-0.31368169
5729,-0.31295353
5730,-0.31222475
5731,-0.31149623
5732,-0.31076708
5733,-0.31003821
5734,-0.30930868
5735,-0.30857944
5736,-0.30784956
5737,-0.30711997
5738,-0.30638972
5739,-0.30565974
5740,-0.30492914
5741,-0.30419883
5742,-0.30346787
5743,-0.30273718
5744,-0.30200586
5745,-0.30127481
5746,-0.30054316
5747,-0.29981175
5748,-0.29907972
5749,-0.29834798
5750,-0.29761562
5751,-0.29688349
5752,-0.29615077
5753,-0.29541832
5754,-0.29468527
5755,-0.29395247
5756,-0.29321906
5757,-0.29248592
5758,-0.29175213
5759,-0.29101866
5760,-0.29028454
5761,-0.28955072
5762,-0.28881627
5763,-0.28808212
5764,-0.28734732
5765,-0.28661284
5766,-0.28587770
5767,-0.28514287
5768,-0.28440741
5769,-0.28367221
5770,-0.28293642
5771,-0.28220093
5772,-0.28146479
5773,-0.28072894
5774,-0.27999249
5775,-0.27925631
5776,-0.27851954
5777,-0.27778304
5778,-0.27704591
5779,-0.27630910
5780,-0.27557164
5781,-0.27483451
5782,-0.27409673
5783,-0.27335927
5784,-0.27262118
5785,-0.27188340
5786,-0.27114499
5787,-0.27040687
5788,-0.26966813
5789,-0.26892972
5790,-0.26819068
5791,-0.26745191
5792,-0.26671258
5793,-0.26597351
5794,-0.26523384
5795,-0.26449445
5796,-0.26375449
5797,-0.26301479
5798,-0.26227450
5799,-0.26153451
5800,-0.26079389
5801,-0.26005360
5802,-0.25931269
5803,-0.25857210
5804,-0.25783089
5805,-0.25708997
5806,-0.25634846
5807,-0.25560725
5808,-0.25486544
5809,-0.25412393
5810,-0.25338227
5811,-0.25264001
5812,-0.25189805
5813,-0.25115547
5814,-0.25041324
5815,-0.24967037
5816,-0.24892782
5817,-0.24818467
5818,-0.24744183
5819,-0.24669839
5820,-0.24595526
5821,-0.24521153
5822,-0.24446811
5823,-0.24372408
5824,-0.24298038
5825,-0.24223608
5826,-0.24149208
5827,-0.24074748
5828,-0.24000321
5829,-0.23925833
5830,-0.23851378
5831,-0.23776862
5832,-0.23702379
5833,-0.23627836
5834,-0.23553324
5835,-0.23478752
5836,-0.23404214
5837,-0.23329614
5838,-0.23255047
5839,-0.23180421
5840,-0.23105827
5841,-0.23031174
5842,-0.22956553
5843,-0.22881871
5844,-0.22807224
5845,-0.22732517
5846,-0.22657841
5847,-0.22583108
5848,-0.22508407
5849,-0.22433646
5850,-0.22358918
5851,-0.22284131
5852,-0.22209376
5853,-0.22134563
5854,-0.22059783
5855,-0.21984944
5856,-0.21910137
5857,-0.21835272
5858,-0.21760440
5859,-0.21685550
5860,-0.21610692
5861,-0.21535777
5862,-0.21460894
5863,-0.21385951
5864,-0.21311043
5865,-0.21236077
5866,-0.21161143
5867,-0.21086152
5868,-0.21011195
5869,-0.20936178
5870,-0.20861195
5871,-0.20786154
5872,-0.20711148
5873,-0.20636082
5874,-0.20561051
5875,-0.20485961
5876,-0.20410906
5877,-0.20335792
5878,-0.20260713
5879,-0.20185575
5880,-0.20110472
5881,-0.20035310
5882,-0.19960184
5883,-0.19884999
5884,-0.19809848
5885,-0.19734640
5886,-0.19659467
5887,-0.19584236
5888,-0.19509038
5889,-0.19433784
5890,-0.19358565
5891,-0.19283287
5892,-0.19208045
5893,-0.19132745
5894,-0.19057481
5895,-0.18982159
